#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 09 02 02 50 174  9.3 11.8  0.18 99.00  2.68 999 1015.6  23.5  22.4  21.2 99.0 99.00
2018 09 02 03 50 152  5.2  6.5  0.31  2.86  2.63 159 1015.6  22.9  22.3  21.2 99.0 99.00
2018 09 02 04 50 221  7.8 13.5  0.34  3.33  2.82 161 1016.6  23.5  22.4  22.4 99.0 99.00
2018 09 02 05 50 170  5.1  5.8  0.36  3.13  2.90 158 1016.0  22.9  22.4  21.6 99.0 99.00
2018 09 02 06 50 127  4.2  4.9  0.26  3.03  2.95 165 1015.7  22.7  22.4  21.5 99.0 99.00
2018 09 02 07 50 164  3.6  4.6  0.19 99.00  2.72 999 1016.4  23.2  22.3  21.8 99.0 99.00
2018 09 02 08 50 280  8.8 11.4  0.37  2.60  2.49 209 1017.6  21.6  22.3  20.3 99.0 99.00
2018 09 02 10 50 254  0.9  1.3  0.42  3.45  3.07 260 1017.3  22.0  22.2  19.7 99.0 99.00
2018 09 02 11 50 134  3.6  4.3  0.37  3.57  3.27 271 1018.5  22.2  22.0  20.2 99.0 99.00
2018 09 02 12 50 146  4.5  5.4  0.29  3.85  3.37 230 1018.6  22.4  22.0  20.3 99.0 99.00
2018 09 02 13 50 156  7.8  9.6  0.30  3.70  2.92 223 1018.2  22.5  22.2  20.7 99.0 99.00
2018 09 02 14 50 159  7.5  9.3  0.47  3.03  2.96 162 1018.2  22.6  22.3  20.5 99.0 99.00
2018 09 02 15 50 169  6.0  7.0  0.56  3.33  3.09 150 1018.1  22.8  22.4  20.8 99.0 99.00
2018 09 02 16 50 171  7.3  8.7  0.54  3.23  3.06 157 1017.5  23.2  22.5  21.6 99.0 99.00
2018 09 02 17 50 181  6.9  7.9  0.53  3.45  3.05 159 1017.5  23.5  22.5  21.8 99.0 99.00
2018 09 02 18 50 160  4.9  5.6  0.48  3.13  2.89 160 1017.1  23.5  22.6  21.9 99.0 99.00
2018 09 02 19 50 169  6.5  7.2  0.39  3.03  2.79 153 1016.5  24.2  22.7  22.1 99.0 99.00
2018 09 02 20 50 168  5.8  6.3  0.42  3.03  2.84 150 1015.9  24.5  22.8  22.1 99.0 99.00
2018 09 02 21 50 172  6.6  7.3  0.36  3.03  2.84 154 1015.2  25.0  22.8  22.0 99.0 99.00
2018 09 02 22 50 173  6.5  7.3  0.37  3.03  2.79 153 1015.3  24.8  22.8  21.8 99.0 99.00
2018 09 02 23 50 188  5.7  6.4  0.36  3.13  2.85 153 1015.7  24.6  22.7  21.8 99.0 99.00
2018 09 03 00 50 203  6.6 11.9  0.37  3.03  2.87 152 1015.9  24.8  22.6  21.5 99.0 99.00
2018 09 03 01 50 322 11.6 15.9  0.36  3.33  2.88 142 1017.5  23.7  22.6  21.0 99.0 99.00
2018 09 03 02 50 306  5.9  6.9  0.57  2.74  2.85 291 1018.9  22.2  22.5  20.3 99.0 99.00
2018 09 03 03 50 290  2.7  3.7  0.49  3.45  3.04 274 1019.5  22.3  22.4  20.4 99.0 99.00
2018 09 03 04 50 154  1.9  2.5  0.41  3.23  3.06 307 1019.1  22.3  22.3  20.6 99.0 99.00
2018 09 03 05 50 174  4.4  5.5  0.37  3.57  3.12 199 1019.6  22.4  22.2  21.0 99.0 99.00
2018 09 03 06 50 265  7.3 10.4  0.38  3.33  3.09 228 1020.1  21.0  22.3  19.9 99.0 99.00
2018 09 03 07 50 230  8.0 10.2  0.40  3.45  3.20 198 1020.6  21.1  22.4  20.0 99.0 99.00
2018 09 03 08 50 186  3.7  4.4  0.48  3.70  3.43 223 1020.0  21.3  22.4  19.5 99.0 99.00
2018 09 03 09 50 199  6.0  7.2  0.54  4.35  3.62 222 1020.1  21.7  22.4  20.6 99.0 99.00
2018 09 03 10 50 234  6.2  7.3  0.52  4.17  3.37 208 1020.1  22.4  22.4  20.3 99.0 99.00
2018 09 03 11 50 222  6.8  8.5  0.55  3.85  3.26 204 1021.0  22.1  22.4  20.8 99.0 99.00
2018 09 03 12 50 209  6.3  7.3  0.49  3.45  3.05 196 1021.4  22.2  22.4  20.9 99.0 99.00
2018 09 03 13 50 215  5.8  6.8  0.46  3.33  2.92 193 1021.9  22.5  22.4  21.6 99.0 99.00
2018 09 03 14 50 205  6.3  7.2  0.42  3.23  2.76 202 1022.5  22.5  22.5  21.4 99.0 99.00
2018 09 03 15 50 220  5.9  6.8  0.38  3.13  2.84 188 1023.1  22.3  22.5  21.2 99.0 99.00
2018 09 03 16 50 218  2.5  3.9  0.32  2.94  2.70 197 1023.1  22.1  22.5  21.0 99.0 99.00
2018 09 03 17 50 232  3.2  4.0  0.26  2.74  2.70 196 1023.1  22.3  22.5  20.9 99.0 99.00
2018 09 03 18 50  14  3.5  4.2  0.19 99.00  2.75 999 1021.9  22.6  22.6  21.0 99.0 99.00
2018 09 03 19 50 359  3.5  4.1  0.14 99.00  2.87 999 1022.4  22.2  22.6  21.1 99.0 99.00
2018 09 03 20 50  53  2.1  2.4  0.13 99.00  2.96 999 1022.1  22.1  22.5  21.2 99.0 99.00
2018 09 03 21 50  76  4.1  4.9  0.12 99.00  3.13 999 1022.2  22.3  22.5  21.4 99.0 99.00
2018 09 03 22 50  85  4.1  4.9  0.09 99.00  3.03 999 1021.9  22.2  22.4  21.4 99.0 99.00
2018 09 03 23 50  89  2.3  3.1  0.10 99.00  2.73 999 1022.2  22.3  22.3  21.6 99.0 99.00
2018 09 04 00 50  99  3.7  4.4  0.11 99.00  2.73 999 1022.0  22.5  22.3  21.6 99.0 99.00
2018 09 04 01 50 117  4.3  4.9  0.09 99.00  2.74 999 1022.1  22.8  22.4  21.8 99.0 99.00
2018 09 04 02 50 116  3.8  4.9  0.09 99.00  2.62 999 1022.0  22.7  22.4  21.9 99.0 99.00
2018 09 04 03 50 111  4.2  4.8  0.07 99.00  2.78 999 1021.5  22.8  22.4  22.1 99.0 99.00
2018 09 04 04 50 137  5.0  5.6  0.10 99.00  2.53 999 1021.8  22.9  22.4  22.0 99.0 99.00
2018 09 04 05 50 155  6.1  7.1  0.19 99.00  2.38 999 1021.4  23.0  22.5  22.0 99.0 99.00
2018 09 04 06 50 164  5.9  6.8  0.30  2.47  2.50 116 1021.2  23.2  22.5  21.5 99.0 99.00
2018 09 04 07 50 173  6.3  7.2  0.32  2.86  2.65 121 1021.0  23.1  22.6  21.6 99.0 99.00
2018 09 04 08 50 172  7.4  8.8  0.46  3.13  2.91 132 1020.9  23.2  22.6  21.2 99.0 99.00
2018 09 04 09 50 175  7.1  8.5  0.59  3.85  3.32 132 1021.2  23.0  22.6  21.5 99.0 99.00
2018 09 04 10 50 179  6.3  7.5  0.60  4.17  3.45 125 1021.5  23.1  22.6  21.6 99.0 99.00
2018 09 04 11 50 181  5.9  6.9  0.66  4.17  3.63 140 1021.6  23.0  22.5  21.6 99.0 99.00
2018 09 04 12 50 183  4.9  5.9  0.58  4.17  3.60 141 1021.6  23.1  22.5  21.8 99.0 99.00
2018 09 04 13 50 172  5.3  6.3  0.48  4.17  3.52 143 1021.9  23.2  22.5  21.8 99.0 99.00
2018 09 04 14 50 177  5.4  6.3  0.46  4.17  3.39 138 1022.1  23.2  22.5  21.7 99.0 99.00
2018 09 04 15 50 176  4.8  5.6  0.44  4.17  3.38 151 1022.3  23.3  22.6  21.7 99.0 99.00
2018 09 04 16 50 176  4.6  5.1  0.40  3.85  3.30 145 1022.1  23.4  22.7  21.9 99.0 99.00
2018 09 04 17 50 172  4.2  4.9  0.36  3.70  3.17 152 1021.8  23.5  22.8  22.0 99.0 99.00
2018 09 04 18 50 159  4.7  5.5  0.33  3.57  3.11 155 1021.4  23.8  23.0  22.2 99.0 99.00
2018 09 04 19 50 151  4.5  5.1  0.32  3.45  3.02 163 1020.6  24.2  23.1  22.3 99.0 99.00
2018 09 04 20 50 137  4.2  4.7  0.27  3.03  2.85 162 1019.9  24.7  23.2  22.4 99.0 99.00
2018 09 04 21 50 136  3.9  4.3  0.22 99.00  2.70 999 1019.4  24.9  23.3  22.5 99.0 99.00
2018 09 04 22 50 129  4.5  5.2  0.18 99.00  2.64 999 1018.9  25.1  23.3  22.5 99.0 99.00
2018 09 04 23 50 134  4.9  5.4  0.16 99.00  2.62 999 1018.4  25.4  23.3  22.2 99.0 99.00
2018 09 05 00 50 122  5.1  5.6  0.13 99.00  2.53 999 1018.4  25.1  23.2  22.4 99.0 99.00
2018 09 05 01 50 123  5.5  6.2  0.12 99.00  2.62 999 1018.6  25.3  23.3  22.2 99.0 99.00
2018 09 05 02 50 143  5.6  6.6  0.16 99.00  2.38 999 1018.6  25.1  23.2  22.8 99.0 99.00
2018 09 05 03 50 164  7.0  7.9  0.23 99.00  2.42 999 1018.2  25.3  23.2  22.0 99.0 99.00
2018 09 05 04 50 175  7.2  8.2  0.31  2.94  2.67 135 1018.1  25.2  23.1  21.7 99.0 99.00
2018 09 05 05 50 177  7.6  8.6  0.48  3.23  2.96 151 1017.9  24.9  23.0  21.6 99.0 99.00
2018 09 05 06 50 184  6.4  7.5  0.51  3.57  3.21 153 1017.9  24.4  22.9  21.7 99.0 99.00
2018 09 05 07 50 190  6.7  8.0  0.53  3.57  3.26 142 1017.7  24.2  22.9  21.7 99.0 99.00
2018 09 05 08 50 180  6.7  7.8  0.58  3.85  3.40 144 1017.5  24.0  22.8  21.8 99.0 99.00
2018 09 05 09 50 179  7.4  9.0  0.60  3.85  3.50 155 1017.2  24.1  22.8  21.6 99.0 99.00
2018 09 05 10 50 184  7.0  8.1  0.63  3.85  3.56 154 1017.7  23.9  22.7  21.6 99.0 99.00
2018 09 05 11 50 186  7.6  9.1  0.68  4.17  3.60 160 1017.7  23.9  22.7  21.7 99.0 99.00
2018 09 05 12 50 185  8.1  9.6  0.65  4.17  3.49 163 1017.8  24.1  22.6  21.6 99.0 99.00
2018 09 05 13 50 190  8.3 10.0  0.71  4.17  3.56 163 1017.7  24.0  22.6  21.6 99.0 99.00
2018 09 05 14 50 188  8.1  9.7  0.77  4.00  3.55 162 1017.9  23.9  22.7  21.6 99.0 99.00
2018 09 05 15 50 187  7.3  8.7  0.78  4.17  3.57 158 1018.0  24.0  22.7  21.7 99.0 99.00
2018 09 05 16 50 184  7.1  8.0  0.74  4.17  3.45 159 1017.9  24.0  22.8  21.8 99.0 99.00
2018 09 05 17 50 182  6.2  7.1  0.62  3.70  3.31 160 1017.7  24.2  22.9  21.9 99.0 99.00
2018 09 05 18 50 177  5.9  6.7  0.57  3.70  3.23 162 1017.4  24.3  23.0  22.2 99.0 99.00
2018 09 05 19 50 180  4.9  5.8  0.46  4.00  3.22 161 1017.2  24.6  23.2  22.3 99.0 99.00
2018 09 05 20 50 320  7.2  9.4  0.38  3.57  2.93 184 1018.6  22.3  23.1  21.5 99.0 99.00
2018 09 05 21 50   2  6.3  7.4  0.38  2.60  2.79 330 1018.7  22.0  23.0  21.3 99.0 99.00
2018 09 05 22 50   9  6.5  7.5  0.46  3.45  3.00 354 1019.0  22.1  22.9  21.1 99.0 99.00
2018 09 05 23 50  12  8.1  9.9  0.56  3.13  2.94  16 1019.5  21.8  22.9  20.3 99.0 99.00
2018 09 06 00 50  15  7.7  8.9  0.73  3.45  3.18  23 1020.7  21.5  22.9  19.8 99.0 99.00
2018 09 06 01 50  16  9.1 10.7  0.88  4.00  3.47  26 1021.1  21.5  22.8  19.7 99.0 99.00
2018 09 06 02 50  22 10.3 11.7  1.08  4.17  3.71  30 1021.2  21.5  22.8  18.5 99.0 99.00
2018 09 06 03 50  18  8.8 10.0  1.04  4.76  3.83  34 1022.4  21.2  22.7  19.2 99.0 99.00
2018 09 06 04 50  21  8.6  9.9  0.96  5.26  3.85  37 1022.6  21.3  22.6  19.2 99.0 99.00
2018 09 06 05 50  26  8.1  9.4  0.90  5.00  3.75  30 1023.0  21.0  22.6  19.0 99.0 99.00
2018 09 06 06 50  26  8.1  9.1  0.86  5.26  3.82  29 1023.1  20.7  22.5  19.1 99.0 99.00
2018 09 06 07 50  20  8.1  9.7  0.87  4.76  3.98  30 1023.0  20.6  22.5  18.9 99.0 99.00
2018 09 06 08 50  20  9.6 11.0  0.99  5.26  4.20  25 1023.2  20.1  22.6  18.6 99.0 99.00
2018 09 06 09 50  21  8.8 10.3  1.19  5.88  4.59  29 1023.9  19.4  22.6  17.5 99.0 99.00
2018 09 06 10 50  32  9.0 10.8  1.23  6.25  4.84  19 1024.4  19.1  22.6  17.3 99.0 99.00
2018 09 06 11 50  37  9.7 11.3  1.36  5.88  4.87  21 1024.7  19.1  22.6  16.8 99.0 99.00
2018 09 06 12 50  45  8.7 11.3  1.46  6.67  5.20  25 1025.4  19.2  22.5  14.9 99.0 99.00
2018 09 06 13 50  42  8.5 10.5  1.59  6.25  5.09  29 1025.7  19.0  22.4  14.8 99.0 99.00
2018 09 06 14 50  46  8.2  9.9  1.40  5.88  4.87  34 1026.6  18.9  22.4  13.7 99.0 99.00
2018 09 06 15 50  42  8.4 10.1  1.33  6.25  4.57  23 1026.9  19.1  22.3  12.9 99.0 99.00
2018 09 06 16 50  40  8.0  9.6  1.23  5.26  4.50  34 1026.5  19.1  22.3  13.3 99.0 99.00
2018 09 06 17 50  34  7.7  8.8  1.14  5.56  4.22  34 1026.3  19.1  22.2  13.8 99.0 99.00
2018 09 06 18 50  26  8.0  9.3  1.03  4.55  3.98  43 1025.9  19.3  22.2  13.7 99.0 99.00
2018 09 06 19 50  21  8.3 10.4  1.02  4.17  3.82  37 1025.8  19.4  22.2  13.4 99.0 99.00
2018 09 06 20 50  24  7.6  9.1  0.96  5.56  3.77  27 1025.3  19.5  22.3  13.5 99.0 99.00
2018 09 06 21 50  30  8.6  9.8  0.90  4.35  3.76  36 1024.5  19.7  22.4  13.2 99.0 99.00
2018 09 06 22 50  25  7.9  9.3  0.92  5.56  3.87  31 1024.6  19.9  22.4  13.3 99.0 99.00
2018 09 06 23 50  30  7.0  8.2  0.86  4.35  3.82  30 1024.7  20.2  22.4  13.3 99.0 99.00
2018 09 07 00 50  30  6.8  8.1  0.83  4.76  3.98  19 1024.7  20.2  22.4  14.5 99.0 99.00
2018 09 07 01 50  47  6.4  7.7  0.78  5.26  3.96  17 1025.1  20.6  22.4  13.7 99.0 99.00
2018 09 07 02 50  54  6.2  7.6  0.79  5.00  4.14  13 1025.0  20.6  22.4  13.9 99.0 99.00
2018 09 07 03 50  61  6.3  7.1  0.76  5.56  4.13  13 1024.6  20.6  22.3  15.1 99.0 99.00
2018 09 07 04 50  72  6.0  7.3  0.84  5.88  4.23   6 1024.8  20.4  22.4  15.6 99.0 99.00
2018 09 07 05 50  67  5.6  6.8  0.86  5.26  4.27  11 1024.6  20.3  22.4  15.9 99.0 99.00
2018 09 07 06 50  69  5.8  6.7  0.88  5.88  4.26  11 1024.5  20.2  22.3  16.0 99.0 99.00
2018 09 07 07 50  68  6.1  7.2  0.85  5.26  4.21   5 1024.7  20.0  22.1  15.9 99.0 99.00
2018 09 07 08 50  61  7.1  8.2  0.81  5.26  3.99  21 1024.6  19.8  22.0  16.2 99.0 99.00
2018 09 07 09 50  63  6.7  7.8  0.79  3.70  3.80  89 1024.7  19.2  22.0  15.6 99.0 99.00
2018 09 07 10 50  65  7.2  8.6  0.79  3.85  3.72  77 1024.3  19.2  22.0  14.1 99.0 99.00
2018 09 07 11 50  61  8.7 10.1  0.86  4.00  3.71  81 1024.2  19.2  22.0  14.4 99.0 99.00
2018 09 07 12 50  71  9.1 10.8  1.03  4.00  3.72  80 1024.8  19.3  22.1  13.7 99.0 99.00
2018 09 07 13 50  73  9.6 11.0  1.00  4.35  3.70  73 1024.6  19.1  22.1  13.6 99.0 99.00
2018 09 07 14 50  67  8.9 10.8  0.97  4.17  3.59  78 1025.2  19.0  22.0  14.0 99.0 99.00
2018 09 07 15 50  62  8.2 10.0  1.02  4.35  3.74  81 1025.3  19.1  22.0  13.1 99.0 99.00
2018 09 07 16 50  47  8.3  9.5  0.90  4.00  3.55  86 1025.2  19.5  22.1  12.6 99.0 99.00
2018 09 07 17 50  44  8.3  9.6  0.77  3.85  3.49  85 1024.7  19.7  22.2  12.6 99.0 99.00
2018 09 07 18 50  39  8.4 10.5  0.76  4.17  3.50  80 1024.3  19.6  22.2  12.2 99.0 99.00
2018 09 07 19 50  40  7.5  9.0  0.75  3.85  3.51  80 1024.2  19.3  22.2  13.5 99.0 99.00
2018 09 07 20 50  33  8.5 10.3  0.78  4.00  3.59  68 1024.1  19.2  22.1  13.5 99.0 99.00
2018 09 07 21 50  41  8.8 10.7  0.82  4.17  3.75  60 1023.7  19.4  21.9  12.5 99.0 99.00
2018 09 07 22 50  47  8.5 10.3  0.95  4.76  4.10  59 1023.6  19.5  22.0  12.4 99.0 99.00
2018 09 07 23 50  49  8.5 10.4  1.14  5.00  4.29  53 1023.5  19.8  22.1  11.7 99.0 99.00
2018 09 08 00 50  52  8.6 10.0  1.15  5.26  4.34  47 1023.7  20.1  22.1  11.7 99.0 99.00
2018 09 08 01 50  60  9.9 11.9  1.10  4.76  4.18  49 1023.7  20.1  22.0   7.7 99.0 99.00
2018 09 08 02 50  65  8.9 10.6  1.17  4.55  4.20  63 1024.1  20.0  21.8   9.6 99.0 99.00
2018 09 08 03 50  63  8.5 10.1  1.10  4.55  4.09  61 1024.2  19.8  21.7  10.9 99.0 99.00
2018 09 08 04 50  68  9.0 10.4  1.11  4.35  3.92  67 1024.4  19.6  21.6  11.5 99.0 99.00
2018 09 08 05 50  68  9.1 10.7  1.10  5.00  3.95  21 1024.2  19.2  21.6  12.9 99.0 99.00
2018 09 08 06 50  64  9.9 11.9  1.17  4.35  4.05  42 1023.8  19.0  21.5  13.0 99.0 99.00
2018 09 08 07 50  62 10.0 12.2  1.34  4.17  4.16  75 1023.6  19.4  21.5   9.3 99.0 99.00
2018 09 08 08 50  59 11.2 13.3  1.31  4.17  4.04  81 1023.1  19.1  21.5  10.1 99.0 99.00
2018 09 08 09 50  58 10.3 12.1  1.36  4.17  4.08  80 1022.7  18.9  21.6  11.3 99.0 99.00
2018 09 08 10 50  53 10.4 12.2  1.28  4.76  4.07  63 1022.4  18.6  21.6  11.5 99.0 99.00
2018 09 08 11 50  57  9.8 11.3  1.19  4.55  4.07  71 1022.6  18.4  21.7  12.9 99.0 99.00
2018 09 08 12 50  60 10.0 12.3  1.30  4.76  4.22  61 1022.8  18.5  21.8  13.3 99.0 99.00
2018 09 08 13 50  62 10.1 11.9  1.27  5.56  4.31  22 1022.6  18.3  21.8  13.7 99.0 99.00
2018 09 08 14 50  64 10.2 12.6  1.28  5.26  4.32  32 1022.6  18.5  21.7  14.1 99.0 99.00
2018 09 08 15 50  65 11.1 13.3  1.25  4.76  4.31  63 1022.4  18.5  21.7  14.3 99.0 99.00
2018 09 08 16 50  68 10.0 12.2  1.31  5.00  4.40  61 1022.5  18.8  21.7  13.7 99.0 99.00
2018 09 08 17 50  63  9.9 11.8  1.35  4.76  4.45  74 1022.2  19.4  21.7  12.9 99.0 99.00
2018 09 08 18 50  62 10.4 13.2  1.37  5.56  4.55  53 1021.7  19.6  21.7  12.4 99.0 99.00
2018 09 08 19 50  58 11.0 13.1  1.58  5.26  4.65  61 1021.2  19.9  21.8  12.0 99.0 99.00
2018 09 08 20 50  62 10.3 12.1  1.50  5.56  4.58  53 1021.3  20.0  21.8  12.0 99.0 99.00
2018 09 08 21 50  61  9.9 11.9  1.43  5.26  4.50  69 1020.9  20.0  21.8  12.3 99.0 99.00
2018 09 08 22 50  60 10.1 12.9  1.38  5.00  4.40  57 1020.6  19.9  21.7  12.9 99.0 99.00
2018 09 08 23 50  63 10.8 12.9  1.45  5.00  4.31  78 1020.5  19.5  21.6  12.3 99.0 99.00
2018 09 09 00 50  65 10.9 13.1  1.40  5.00  4.29  71 1020.7  18.9  21.6  12.6 99.0 99.00
2018 09 09 01 50  64 11.6 13.6  1.43  5.00  4.24  78 1020.9  18.3  21.5  12.6 99.0 99.00
2018 09 09 02 50  66 11.3 14.0  1.46  5.26  4.27  66 1021.2  17.7  21.4  12.1 99.0 99.00
2018 09 09 03 50  64 11.5 13.5  1.52  5.26  4.33  62 1021.2  17.0  21.4  11.2 99.0 99.00
2018 09 09 04 50  65 12.1 14.0  1.71  5.56  4.52  65 1020.8  16.7  21.4  10.9 99.0 99.00
2018 09 09 05 50  69 11.9 14.3  1.61  5.56  4.52  61 1020.5  16.4  21.5  10.5 99.0 99.00
2018 09 09 06 50  71 11.7 14.4  1.88  5.56  4.78  68 1019.9  16.4  21.5  10.5 99.0 99.00
2018 09 09 07 50  73 11.0 14.0  1.57  5.88  4.57  52 1019.5  16.3  21.5  10.6 99.0 99.00
2018 09 09 08 50  72 11.2 13.6  1.66  5.56  4.67  66 1019.0  16.2  21.5   9.6 99.0 99.00
2018 09 09 09 50  75 10.9 13.1  1.62  5.88  4.74  56 1018.8  16.2  21.5   8.3 99.0 99.00
2018 09 09 10 50  65 10.4 12.6  1.49  5.88  4.63  51 1018.7  16.0  21.4   7.9 99.0 99.00
2018 09 09 11 50  63  9.1 11.6  1.47  5.56  4.68  48 1019.1  15.9  21.4   9.6 99.0 99.00
2018 09 09 12 50  64 10.2 12.1  1.38  5.26  4.65  67 1019.2  15.9  21.3  11.5 99.0 99.00
2018 09 09 13 50  65  9.2 11.3  1.42  5.26  4.60  78 1019.5  16.0  21.3  11.4 99.0 99.00
2018 09 09 14 50  63  8.7 11.3  1.47  5.56  4.62  65 1019.6  16.3  21.3  11.6 99.0 99.00
2018 09 09 15 50  62  8.9 11.0  1.34  5.26  4.63  71 1019.3  16.5  21.3  11.3 99.0 99.00
2018 09 09 16 50  56  8.1 10.4  1.23  5.56  4.36  67 1019.2  16.7  21.2  11.5 99.0 99.00
2018 09 09 17 50  50  8.5 10.7  1.22  5.00  4.32  72 1018.8  17.1  21.2  11.0 99.0 99.00
2018 09 09 18 50  46  9.7 11.7  1.20  4.76  4.11  72 1018.2  17.8  21.2   9.6 99.0 99.00
2018 09 09 19 50  47 10.3 13.0  1.17  5.00  4.08  65 1017.4  18.6  21.2   9.2 99.0 99.00
2018 09 09 20 50  51 11.0 12.8  1.11  4.76  3.95  73 1016.8  18.6  21.2   9.9 99.0 99.00
2018 09 09 21 50  44 10.1 12.6  1.18  5.00  3.93  81 1016.7  18.9  21.2  10.6 99.0 99.00
2018 09 09 22 50  62  8.8 10.3  1.25  4.76  4.05  70 1016.9  19.1  21.3  10.1 99.0 99.00
2018 09 09 23 50  70 10.1 11.3  1.13  4.55  3.88  69 1016.9  18.6  21.3  10.1 99.0 99.00
2018 09 10 00 50  58  8.9 10.7  1.13  4.76  4.04  68 1016.9  18.4  21.3  11.0 99.0 99.00
2018 09 10 01 50  61  8.9 10.8  1.11  5.00  4.05  57 1017.6  18.0  21.2  10.8 99.0 99.00
2018 09 10 02 50  59 10.4 12.3  1.15  5.00  4.18  70 1017.0  17.7  21.2  11.7 99.0 99.00
2018 09 10 03 50  64  9.0 11.2  1.23  5.26  4.20  60 1017.0  17.3  21.2  11.8 99.0 99.00
2018 09 10 04 50  64  8.8 10.8  1.17  5.00  4.26  68 1016.5  16.9  21.2  12.1 99.0 99.00
2018 09 10 05 50  59  9.3 11.1  1.13  5.26  4.31  70 1015.8  16.7  21.1  12.4 99.0 99.00
2018 09 10 06 50  59  6.8  8.7  1.12  5.26  4.33  57 1015.8  16.6  21.1  12.5 99.0 99.00
2018 09 10 07 50  54  5.7  7.4  1.10  5.26  4.43  59 1015.9  16.6  21.0  12.8 99.0 99.00
2018 09 10 08 50  43  6.6  8.1  0.89  4.76  4.21  56 1015.7  16.6  21.0  12.8 99.0 99.00
2018 09 10 09 50  41  7.4  8.8  0.99  4.76  4.22  69 1015.7  16.7  21.0  13.1 99.0 99.00
2018 09 10 10 50  42  6.1  7.3  0.83  4.76  3.88  74 1016.1  16.7  21.0  13.2 99.0 99.00
2018 09 10 11 50  44  6.9  8.3  0.79  4.17  3.76  68 1015.9  16.7  20.9  13.3 99.0 99.00
2018 09 10 12 50  29  6.2  8.2  0.81  4.76  3.75  56 1016.5  17.1  20.9  13.8 99.0 99.00
2018 09 10 13 50  45  7.7  9.1  0.71  4.35  3.52  63 1016.2  16.9  20.9  14.0 99.0 99.00
2018 09 10 14 50  36  6.1  7.3  0.68  4.35  3.48  52 1016.6  16.9  20.9  14.0 99.0 99.00
2018 09 10 15 50  17  5.5  6.8  0.62  4.17  3.37  59 1016.7  16.9  21.0  14.2 99.0 99.00
2018 09 10 16 50   9  6.3  7.6  0.61  4.35  3.43  48 1016.5  17.2  21.0  14.2 99.0 99.00
2018 09 10 17 50 352  6.2  7.5  0.56  4.35  3.46  53 1016.6  17.8  21.1  14.3 99.0 99.00
2018 09 10 18 50   4  6.1  7.8  0.61  3.57  3.37  51 1016.5  18.0  21.2  14.8 99.0 99.00
2018 09 10 19 50 356  6.5  8.1  0.57  3.45  3.44  52 1016.3  18.5  21.2  14.9 99.0 99.00
2018 09 10 20 50 351  6.4  8.0  0.63  4.00  3.58  36 1016.3  18.6  21.2  15.1 99.0 99.00
2018 09 10 21 50 345  6.1  7.6  0.73  4.35  3.81  31 1016.2  18.7  21.2  15.3 99.0 99.00
2018 09 10 22 50 352  5.2  6.3  0.72  4.55  3.81  39 1016.3  18.9  21.2  15.1 99.0 99.00
2018 09 10 23 50 353  4.9  6.3  0.68  4.55  3.85  38 1016.4  18.8  21.1  14.7 99.0 99.00
2018 09 11 00 50   1  3.6  4.4  0.71  4.76  3.91  45 1016.8  18.9  21.1  14.5 99.0 99.00
2018 09 11 01 50 358  2.9  3.5  0.71  4.76  3.91  41 1017.5  18.9  21.0  14.8 99.0 99.00
2018 09 11 02 50  12  1.9  2.8  0.67  4.76  3.92  43 1018.1  19.0  21.0  14.6 99.0 99.00
2018 09 11 03 50  21  1.0  1.6  0.58  4.35  3.74  39 1018.5  19.1  21.0  14.5 99.0 99.00
2018 09 11 04 50  59  0.7  0.9  0.51  4.55  3.68  36 1018.8  19.1  21.0  14.2 99.0 99.00
2018 09 11 05 50 155  0.8  1.4  0.43  4.35  3.67  40 1019.0  19.1  21.0  14.4 99.0 99.00
2018 09 11 06 50 185  1.8  2.4  0.40  4.17  3.63 347 1019.2  19.3  21.0  14.7 99.0 99.00
2018 09 11 07 50 200  3.1  4.0  0.33  4.17  3.62 334 1019.4  19.4  21.0  15.2 99.0 99.00
2018 09 11 08 50 224  2.5  2.9  0.28  4.17  3.59 336 1019.5  19.4  21.0  15.5 99.0 99.00
2018 09 11 09 50 226  2.5  3.0  0.27  4.00  3.72 333 1019.6  19.3  21.0  15.8 99.0 99.00
2018 09 11 10 50 238  3.2  4.0  0.22 99.00  3.59 999 1020.1  19.3  21.0  16.2 99.0 99.00
2018 09 11 11 50 253  3.4  4.0  0.22 99.00  3.58 999 1020.4  19.3  21.0  15.9 99.0 99.00
2018 09 11 12 50 220  3.1  4.1  0.21 99.00  3.27 999 1021.0  19.3  21.0  15.9 99.0 99.00
2018 09 11 13 50 218  3.1  4.1  0.19 99.00  3.16 999 1021.2  19.4  21.1  16.1 99.0 99.00
2018 09 11 14 50 206  3.7  4.7  0.18 99.00  3.02 999 1021.6  19.2  21.1  15.7 99.0 99.00
2018 09 11 15 50 220  3.2  4.2  0.21 99.00  2.87 999 1022.0  19.2  21.2  15.9 99.0 99.00
2018 09 11 16 50 194  3.3  4.4  0.19 99.00  2.73 999 1022.2  19.3  21.3  16.0 99.0 99.00
2018 09 11 17 50 183  4.1  5.1  0.18 99.00  2.57 999 1022.1  19.4  21.4  16.0 99.0 99.00
