#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 08 27 04 50 132  6.2  7.2  0.41  2.86  2.83  97 1022.4  21.7  21.5 999.0 99.0 99.00
2017 08 27 05 50 139  6.5  7.4  0.44  2.94  2.90  95 1022.3  21.7  21.5 999.0 99.0 99.00
2017 08 27 06 50 140  6.8  8.2  0.54  3.23  3.03 101 1021.9  21.5  21.5 999.0 99.0 99.00
2017 08 27 07 50 129  7.6  9.1  0.64  3.33  3.21 107 1021.6  21.0  21.5 999.0 99.0 99.00
2017 08 27 08 50 152  9.2 10.7  0.83  4.00  3.50 111 1021.2  20.7  21.5 999.0 99.0 99.00
2017 08 27 09 50 147  9.4 10.8  0.92  4.35  3.69 127 1021.0  20.7  21.5 999.0 99.0 99.00
2017 08 27 10 50 143  9.3 10.7  1.09  4.76  3.83 128 1020.7  20.4  21.6 999.0 99.0 99.00
2017 08 27 11 50 129  9.0 10.9  0.99  4.35  3.88 135 1020.6  20.2  21.5 999.0 99.0 99.00
2017 08 27 12 50 138  9.2 10.9  1.01  4.55  3.77 130 1020.5  20.3  21.5 999.0 99.0 99.00
2017 08 27 13 50 141  8.5 10.2  1.06  4.76  3.94 131 1021.1  20.0  21.4 999.0 99.0 99.00
2017 08 27 14 50 163  8.2  9.6  1.13  5.00  4.03 131 1021.3  20.1  21.3 999.0 99.0 99.00
2017 08 27 15 50 155  7.4  8.9  1.18  5.00  4.12 128 1021.0  20.2  21.4 999.0 99.0 99.00
2017 08 27 16 50 152  8.3  9.8  1.11  4.76  4.12 133 1020.1  20.2  21.4 999.0 99.0 99.00
2017 08 27 17 50 156  8.3  9.4  1.01  4.76  4.01 138 1019.4  20.3  21.3 999.0 99.0 99.00
2017 08 27 18 50 178  7.0  8.1  0.93  5.00  3.78 142 1019.0  20.5  21.3 999.0 99.0 99.00
2017 08 27 19 50 174  6.1  7.0  0.82  4.76  3.95 144 1018.7  20.9  21.3 999.0 99.0 99.00
2017 08 27 20 50 147  6.3  7.5  0.75  4.55  3.84 147 1018.4  21.3  21.4 999.0 99.0 99.00
2017 08 27 21 50 128  6.0  6.9  0.67  4.35  3.65 153 1018.0  21.5  21.4 999.0 99.0 99.00
2017 08 27 22 50 118  6.2  7.2  0.55  3.85  3.41 141 1017.8  21.6  21.4 999.0 99.0 99.00
2017 08 27 23 50 112  6.4  7.6  0.53  4.00  3.32 151 1017.6  21.5  21.4 999.0 99.0 99.00
2017 08 28 00 50 106  7.2  8.4  0.49  3.57  3.17 142 1017.3  21.2  21.3 999.0 99.0 99.00
2017 08 28 01 50 110  7.2  8.2  0.60  3.57  3.26 133 1017.4  21.6  21.3 999.0 99.0 99.00
2017 08 28 02 50 108  7.6  8.8  0.58  3.23  3.11 107 1017.4  21.5  21.3 999.0 99.0 99.00
2017 08 28 03 50 111  8.4 10.0  0.61  3.57  3.21 132 1017.2  21.1  21.4 999.0 99.0 99.00
2017 08 28 04 50 114  7.2  8.8  0.66  3.57  3.22 110 1017.3  19.3  21.2 999.0 99.0 99.00
2017 08 28 05 50 184  7.0  8.3  0.67  3.70  3.32 127 1017.5  18.9  21.2 999.0 99.0 99.00
2017 08 28 06 50 198  5.1  6.5  0.63  4.00  3.37 139 1017.2  18.5  21.2 999.0 99.0 99.00
2017 08 28 07 50 158  5.8  7.0  0.62  3.85  3.25 136 1017.2  18.5  21.2 999.0 99.0 99.00
2017 08 28 08 50 103  4.1  4.9  0.54  3.70  3.38 132 1017.2  18.3  21.2 999.0 99.0 99.00
2017 08 28 09 50  76  5.3  6.7  0.36  3.70  3.17 141 1017.4  18.3  21.2 999.0 99.0 99.00
2017 08 28 10 50  68  5.0  6.1  0.36  3.45  3.09 143 1017.4  18.9  21.2 999.0 99.0 99.00
2017 08 28 11 50  65  4.9  6.0  0.34  3.45  3.07 131 1018.1  18.2  21.2 999.0 99.0 99.00
2017 08 28 12 50 114  7.6  8.8  0.36  3.13  2.97 112 1017.8  18.8  21.2 999.0 99.0 99.00
2017 08 28 13 50  98  5.7  6.9  0.41  3.45  3.11 130 1017.8  19.1  21.2 999.0 99.0 99.00
2017 08 28 14 50 152  8.2  9.3  0.56  3.70  3.33 125 1016.8  19.7  21.2 999.0 99.0 99.00
2017 08 28 15 50 142  7.5  8.8  0.65  4.17  3.52 124 1016.9  19.9  21.2 999.0 99.0 99.00
2017 08 28 16 50 141  6.6  7.8  0.74  3.85  3.58 125 1017.1  20.0  21.3 999.0 99.0 99.00
2017 08 28 17 50 121  6.1  7.4  0.66  4.00  3.45 134 1017.1  20.1  21.3 999.0 99.0 99.00
2017 08 28 18 50 105  6.0  6.9  0.62  3.85  3.42 131 1017.3  20.1  21.3 999.0 99.0 99.00
2017 08 28 19 50  90  6.0  6.9  0.62  3.85  3.34 140 1017.0  20.2  21.3 999.0 99.0 99.00
2017 08 28 20 50  81  6.4  7.3  0.51  3.85  3.19 145 1016.8  20.4  21.4 999.0 99.0 99.00
2017 08 28 21 50  83  5.8  6.7  0.53  3.57  3.16 142 1016.6  20.7  21.4 999.0 99.0 99.00
2017 08 28 22 50  75  4.9  5.9  0.49  3.70  3.09 158 1016.5  21.1  21.4 999.0 99.0 99.00
2017 08 28 23 50  65  4.7  5.3  0.37  3.45  3.03 146 1016.8  21.2  21.3 999.0 99.0 99.00
2017 08 29 00 50  52  5.0  5.7  0.36  2.86  2.92  94 1016.9  21.2  21.3 999.0 99.0 99.00
2017 08 29 01 50  58  5.3  6.0  0.33  3.03  2.86 109 1017.2  21.3  21.2 999.0 99.0 99.00
2017 08 29 02 50  58  5.1  6.0  0.32  2.86  2.79  83 1017.1  21.4  21.2 999.0 99.0 99.00
2017 08 29 03 50  65  6.9  8.0  0.36  3.03  2.79  81 1016.9  20.8  21.2 999.0 99.0 99.00
2017 08 29 04 50  70  7.1  8.3  0.50  3.23  3.06  75 1017.0  20.3  21.2 999.0 99.0 99.00
2017 08 29 05 50  76  5.8  6.7  0.63  3.70  3.33  72 1016.9  20.3  21.2 999.0 99.0 99.00
2017 08 29 06 50  81  5.6  6.4  0.65  4.17  3.54  74 1016.8  20.2  21.2 999.0 99.0 99.00
2017 08 29 07 50  73  4.7  5.5  0.63  4.17  3.47  65 1017.0  20.0  21.2 999.0 99.0 99.00
2017 08 29 08 50  75  3.8  4.5  0.52  3.70  3.37  76 1016.9  19.8  21.2 999.0 99.0 99.00
2017 08 29 09 50  59  4.1  5.0  0.50  4.00  3.44  69 1017.0  19.7  21.1 999.0 99.0 99.00
2017 08 29 10 50  84  3.9  4.5  0.42  3.70  3.18  55 1017.4  19.3  21.1 999.0 99.0 99.00
2017 08 29 11 50  79  2.2  2.6  0.35  3.45  3.06  78 1017.8  19.6  21.1 999.0 99.0 99.00
2017 08 29 12 50  41  3.6  4.4  0.30  3.13  2.93  89 1018.1  19.6  21.1 999.0 99.0 99.00
2017 08 29 13 50  41  3.3  3.8  0.25  3.03  2.81  85 1018.1  19.7  21.1 999.0 99.0 99.00
2017 08 29 14 50  25  4.6  5.6  0.20 99.00  2.75 999 1018.2  19.5  21.2 999.0 99.0 99.00
2017 08 29 15 50  25  4.5  5.4  0.22 99.00  2.74 999 1018.6  19.3  21.2 999.0 99.0 99.00
2017 08 29 16 50  34  4.5  5.3  0.22 99.00  2.62 999 1018.5  19.3  21.3 999.0 99.0 99.00
2017 08 29 17 50  28  4.3  5.1  0.21 99.00  2.56 999 1018.2  19.4  21.3 999.0 99.0 99.00
2017 08 29 18 50  19  4.4  5.3  0.21 99.00  2.64 999 1018.2  19.4  21.4 999.0 99.0 99.00
2017 08 29 19 50  12  4.7  5.8  0.19 99.00  2.58 999 1017.9  19.5  21.4 999.0 99.0 99.00
2017 08 29 20 50   7  4.5  5.4  0.22 99.00  2.63 999 1017.8  19.7  21.4 999.0 99.0 99.00
2017 08 29 21 50  16  3.9  4.5  0.22 99.00  2.64 999 1017.5  19.8  21.5 999.0 99.0 99.00
2017 08 29 22 50   3  4.4  5.2  0.20 99.00  2.61 999 1017.5  19.8  21.5 999.0 99.0 99.00
2017 08 29 23 50  11  4.5  5.0  0.23 99.00  2.60 999 1017.0  19.9  21.4 999.0 99.0 99.00
2017 08 30 00 50   2  4.1  5.0  0.24 99.00  2.63 999 1017.2  19.7  21.4 999.0 99.0 99.00
2017 08 30 01 50   2  4.2  4.9  0.24 99.00  2.66 999 1017.3  19.7  21.3 999.0 99.0 99.00
2017 08 30 02 50   1  3.6  4.4  0.26  2.74  2.69  20 1017.4  19.6  21.3 999.0 99.0 99.00
2017 08 30 03 50 357  3.2  4.0  0.25  3.03  2.79  33 1017.4  19.5  21.2 999.0 99.0 99.00
2017 08 30 04 50 354  2.9  3.8  0.24 99.00  2.90 999 1017.2  19.4  21.2 999.0 99.0 99.00
2017 08 30 05 50 341  2.8  3.4  0.21 99.00  2.87 999 1017.3  19.4  21.2 999.0 99.0 99.00
2017 08 30 06 50 342  2.8  3.9  0.18 99.00  2.85 999 1017.0  19.4  21.2 999.0 99.0 99.00
2017 08 30 07 50 344  3.7  4.7  0.15 99.00  2.79 999 1017.0  19.4  21.1 999.0 99.0 99.00
2017 08 30 08 50 348  3.7  4.4  0.14 99.00  2.79 999 1017.0  19.4  21.1 999.0 99.0 99.00
2017 08 30 09 50 355  3.4  4.3  0.15 99.00  2.68 999 1017.2  19.4  21.1 999.0 99.0 99.00
2017 08 30 10 50 358  2.8  3.5  0.17 99.00  2.60 999 1017.5  19.5  21.1 999.0 99.0 99.00
2017 08 30 11 50 349  3.0  4.0  0.18 99.00  2.64 999 1018.1  19.7  21.1 999.0 99.0 99.00
2017 08 30 12 50 342  2.8  3.6  0.18 99.00  2.64 999 1018.6  19.9  21.1 999.0 99.0 99.00
2017 08 30 13 50 331  2.0  2.5  0.19 99.00  2.72 999 1018.6  19.8  21.1 999.0 99.0 99.00
2017 08 30 14 50 312  1.5  2.2  0.19 99.00  2.75 999 1018.6  20.2  21.2 999.0 99.0 99.00
2017 08 30 15 50 288  2.4  2.8  0.18 99.00  2.71 999 1018.4  20.2  21.4 999.0 99.0 99.00
2017 08 30 16 50 286  2.4  2.8  0.16 99.00  2.68 999 1018.4  20.4  21.6 999.0 99.0 99.00
2017 08 30 17 50 285  3.0  3.7  0.16 99.00  2.58 999 1018.1  20.4  21.7 999.0 99.0 99.00
2017 08 30 18 50 268  2.8  3.2  0.13 99.00  2.70 999 1018.0  20.7  21.9 999.0 99.0 99.00
2017 08 30 19 50 251  1.8  2.5  0.11 99.00  2.61 999 1017.4  21.1  22.0 999.0 99.0 99.00
2017 08 30 20 50 215  1.4  1.7  0.11 99.00  2.56 999 1017.4  21.5  22.3 999.0 99.0 99.00
2017 08 30 21 50 162  2.1  2.7  0.11 99.00  2.94 999 1017.3  21.6  22.3 999.0 99.0 99.00
2017 08 30 22 50 159  3.0  3.3  0.09 99.00  2.64 999 1017.2  21.7  22.3 999.0 99.0 99.00
2017 08 30 23 50 198  3.2  3.6  0.08 99.00  2.91 999 1017.3  21.9  22.2 999.0 99.0 99.00
2017 08 31 00 50 240  5.4  6.5  0.08 99.00  2.94 999 1016.9  21.8  22.1 999.0 99.0 99.00
2017 08 31 01 50 248  5.9  6.8  0.20 99.00  2.37 999 1016.7  21.8  21.8 999.0 99.0 99.00
2017 08 31 02 50 352  8.0 10.3  0.25 99.00  2.52 999 1017.9  21.1  21.6 999.0 99.0 99.00
2017 08 31 03 50   3 10.8 13.0  0.55  3.33  2.94   6 1017.6  20.3  21.5 999.0 99.0 99.00
2017 08 31 04 50  10  8.6 10.3  0.90  4.17  3.63 360 1018.1  20.3  21.3 999.0 99.0 99.00
2017 08 31 05 50  11  9.2 11.1  0.92  4.55  3.72  14 1017.9  20.0  21.2 999.0 99.0 99.00
2017 08 31 06 50  12  8.8 10.4  1.19  5.00  4.05  15 1017.9  19.8  21.2 999.0 99.0 99.00
2017 08 31 07 50  16  9.5 10.9  1.35  5.26  4.33  15 1018.4  19.5  21.2 999.0 99.0 99.00
2017 08 31 08 50  14  9.5 11.8  1.48  5.88  4.58   8 1018.6  19.1  21.2 999.0 99.0 99.00
2017 08 31 09 50  17  9.7 11.7  1.61  6.25  4.79   6 1019.3  18.5  21.2 999.0 99.0 99.00
2017 08 31 10 50  20  8.5 10.0  1.69  6.67  4.91  19 1020.2  18.4  21.2 999.0 99.0 99.00
2017 08 31 11 50  22  8.3  9.5  1.66  7.14  5.19   7 1020.7  18.5  21.3 999.0 99.0 99.00
2017 08 31 12 50  22  8.9 10.2  1.55  6.67  4.96   8 1021.0  18.2  21.4 999.0 99.0 99.00
2017 08 31 13 50  32  9.4 10.9  1.44  6.25  4.77 360 1021.5  17.6  21.5 999.0 99.0 99.00
2017 08 31 14 50  35  9.4 10.9  1.39  7.14  4.67   1 1021.8  17.6  21.4 999.0 99.0 99.00
2017 08 31 15 50  31  9.2 11.2  1.35  6.67  4.69   6 1022.0  17.8  21.4 999.0 99.0 99.00
2017 08 31 16 50  36  8.6 10.4  1.39  7.14  4.68  10 1022.4  18.2  21.4 999.0 99.0 99.00
2017 08 31 17 50  31  8.6 10.4  1.33  7.14  4.65   4 1021.9  18.3  21.4 999.0 99.0 99.00
2017 08 31 18 50  31  8.3 10.3  1.30  6.67  4.57   4 1022.1  18.3  21.4 999.0 99.0 99.00
2017 08 31 19 50  26  8.5 10.1  1.12  6.67  4.40   6 1021.7  18.5  21.3 999.0 99.0 99.00
2017 08 31 20 50  20  7.9  9.5  1.09  6.67  4.42  15 1021.5  18.5  21.2 999.0 99.0 99.00
2017 08 31 21 50  21  8.1  9.8  1.09  6.25  4.28  14 1021.3  18.7  21.2 999.0 99.0 99.00
2017 08 31 22 50  18  8.9 10.9  1.16  6.25  4.20  18 1021.0  18.7  21.1 999.0 99.0 99.00
2017 08 31 23 50  15  9.1 10.7  1.28  5.26  4.38  16 1020.9  18.7  21.1 999.0 99.0 99.00
2017 09 01 00 50  17  9.5 11.6  1.83  6.25  5.11  15 1020.8  18.9  21.0 999.0 99.0 99.00
2017 09 01 01 50  22  9.7 11.0  1.78  6.67  5.04  10 1020.9  19.3  21.1 999.0 99.0 99.00
2017 09 01 02 50  53  7.3  8.7  1.76  6.67  4.93  11 1021.2  20.5  21.2 999.0 99.0 99.00
2017 09 01 03 50  58  9.1 12.8  1.64  6.25  4.88   3 1021.4  20.0  21.2 999.0 99.0 99.00
2017 09 01 04 50  68  9.6 11.2  1.44  5.88  4.50 350 1021.5  18.5  21.2 999.0 99.0 99.00
2017 09 01 05 50  64 11.6 13.6  1.44  6.25  4.28 351 1021.8  17.6  21.2 999.0 99.0 99.00
2017 09 01 06 50  66 11.6 13.8  1.73  4.76  4.48  66 1022.2  16.5  21.1 999.0 99.0 99.00
2017 09 01 07 50  65 12.0 14.0  1.74  5.00  4.59  68 1022.5  15.6  20.9 999.0 99.0 99.00
2017 09 01 08 50  72 11.9 14.6  1.82  5.26  4.66  64 1022.7  15.1  20.6 999.0 99.0 99.00
2017 09 01 09 50  74 10.9 13.3  1.70  5.26  4.65  66 1022.9  14.9  20.6 999.0 99.0 99.00
2017 09 01 10 50  73 10.1 12.3  1.70  5.26  4.65  69 1023.1  15.0  20.6 999.0 99.0 99.00
2017 09 01 11 50  69  9.6 11.8  1.37  5.26  4.50  65 1023.6  15.0  20.6 999.0 99.0 99.00
2017 09 01 12 50  74 10.2 12.2  1.33  5.00  4.51  68 1023.8  14.8  20.6 999.0 99.0 99.00
2017 09 01 13 50  70  9.9 12.0  1.36  5.56  4.56  60 1023.9  15.2  20.5 999.0 99.0 99.00
2017 09 01 14 50  69  9.1 11.1  1.26  5.00  4.42  81 1024.0  15.2  20.5 999.0 99.0 99.00
2017 09 01 15 50  67  8.8 11.4  1.19  5.26  4.33  75 1023.5  15.2  20.6 999.0 99.0 99.00
2017 09 01 16 50  60  7.5  9.5  1.04  4.35  4.17  81 1023.4  15.2  20.6 999.0 99.0 99.00
2017 09 01 17 50  54  6.9  8.4  0.90  4.17  4.01  81 1022.9  15.9  20.5 999.0 99.0 99.00
2017 09 01 18 50  54  7.4  9.4  0.82  4.35  3.85  78 1022.3  16.9  20.5 999.0 99.0 99.00
2017 09 01 19 50  55  5.6  8.3  0.81  4.00  3.75  70 1022.0  17.6  20.4 999.0 99.0 99.00
2017 09 01 20 50  48  6.5  7.8  0.75  3.70  3.69  69 1021.3  18.4  20.4 999.0 99.0 99.00
2017 09 01 21 50  54  6.5  8.4  0.75  3.85  3.41  65 1021.1  18.9  20.4 999.0 99.0 99.00
2017 09 01 22 50  50  6.1  7.6  0.65  3.45  3.31  63 1020.6  19.2  20.4 999.0 99.0 99.00
2017 09 01 23 50  53  4.6  5.7  0.52  3.33  3.19  57 1020.6  19.3  20.4 999.0 99.0 99.00
2017 09 02 00 50  21  5.6  6.9  0.43  3.33  3.15  64 1020.5  18.4  20.4 999.0 99.0 99.00
2017 09 02 01 50  25  5.7  6.6  0.44  3.03  3.03  58 1020.7  18.6  20.4 999.0 99.0 99.00
2017 09 02 02 50  74  6.0  7.4  0.46  2.94  3.06  43 1020.5  19.4  20.5 999.0 99.0 99.00
2017 09 02 03 50  69  7.4  9.1  0.58  3.13  3.15  61 1020.1  19.2  20.6 999.0 99.0 99.00
2017 09 02 04 50  86  7.5  9.2  0.64  3.70  3.27  55 1019.7  18.9  20.7 999.0 99.0 99.00
2017 09 02 05 50  81  7.6  8.8  0.77  4.00  3.56  63 1019.7  17.9  20.7 999.0 99.0 99.00
2017 09 02 06 50  86  6.9  8.4  0.82  4.55  3.78  71 1019.7  17.4  20.7 999.0 99.0 99.00
2017 09 02 07 50  97  6.4  7.4  0.86  4.76  3.86  60 1019.4  16.7  20.7 999.0 99.0 99.00
2017 09 02 08 50  87  7.5  9.1  0.90  4.76  4.00  72 1018.5  16.3  20.7 999.0 99.0 99.00
2017 09 02 09 50  89  5.4  7.3  0.78  4.76  3.84  62 1018.8  15.9  20.6 999.0 99.0 99.00
2017 09 02 10 50  94  5.2  6.3  0.77  4.55  3.89  67 1018.7  16.1  20.6 999.0 99.0 99.00
2017 09 02 11 50 111  3.5  5.3  0.61  4.35  3.65  63 1018.9  16.3  20.5 999.0 99.0 99.00
2017 09 02 12 50  99  3.0  4.3  0.54  4.17  3.58  74 1018.8  16.3  20.4 999.0 99.0 99.00
2017 09 02 13 50  79  2.2  3.1  0.49  3.70  3.46  80 1019.2  16.1  20.4 999.0 99.0 99.00
2017 09 02 14 50  66  0.8  1.4  0.49  3.85  3.50  89 1018.7  16.2  20.3 999.0 99.0 99.00
2017 09 02 15 50 227  0.4  1.0  0.45  3.57  3.32  91 1018.4  16.8  20.5 999.0 99.0 99.00
2017 09 02 16 50 348  0.5  1.1  0.37  3.57  3.16  78 1017.9  16.5  21.0 999.0 99.0 99.00
2017 09 02 17 50 257  1.2  2.2  0.32  3.33  3.06  93 1017.0  16.8  21.2 999.0 99.0 99.00
2017 09 02 18 50 247  2.1  3.2  0.24 99.00  2.98 999 1016.4  17.1  21.1 999.0 99.0 99.00
2017 09 02 19 50 288  2.4  3.4  0.19 99.00  3.15 999 1015.5  17.5  21.0 999.0 99.0 99.00
2017 09 02 20 50 197  2.3  3.2  0.19 99.00  3.12 999 1014.8  17.8  21.0 999.0 99.0 99.00
2017 09 02 21 50 146  1.4  2.0  0.14 99.00  3.19 999 1014.7  18.1  21.0 999.0 99.0 99.00
2017 09 02 22 50  90  1.4  2.0  0.12 99.00  3.25 999 1014.8  18.3  21.0 999.0 99.0 99.00
2017 09 02 23 50  20  3.6  4.6  0.11 99.00  3.13 999 1015.2  18.2  21.0 999.0 99.0 99.00
2017 09 03 00 50  49  1.7  2.6  0.10 99.00  3.24 999 1015.3  16.1  20.9 999.0 99.0 99.00
2017 09 03 01 50 130  3.5  4.6  0.09 99.00  3.55 999 1015.0  16.5  20.9 999.0 99.0 99.00
2017 09 03 02 50 160  5.7  7.0  0.08 99.00  3.32 999 1014.4  16.9  20.8 999.0 99.0 99.00
2017 09 03 03 50 198  5.8  7.8  0.18 99.00  2.48 999 1014.2  17.7  20.8 999.0 99.0 99.00
2017 09 03 04 50 225  6.9  8.1  0.29  2.74  2.61 133 1013.5  18.3  20.7 999.0 99.0 99.00
2017 09 03 05 50 264  6.1  7.6  0.47  3.13  2.97 175 1013.1  19.1  20.6 999.0 99.0 99.00
2017 09 03 06 50 298  7.4  8.7  0.51  3.57  3.23 226 1013.2  19.0  20.5 999.0 99.0 99.00
2017 09 03 07 50 305  6.6  7.6  0.54  3.70  3.19 226 1013.2  18.7  20.4 999.0 99.0 99.00
2017 09 03 08 50 304  6.0  7.3  0.45  3.85  3.12 231 1013.4  18.5  20.3 999.0 99.0 99.00
2017 09 03 09 50 319  5.7  6.8  0.42  3.57  3.10 250 1013.6  18.2  20.2 999.0 99.0 99.00
2017 09 03 10 50 313  5.6  6.7  0.38  3.45  3.08 256 1014.0  18.2  20.2 999.0 99.0 99.00
2017 09 03 11 50 311  5.8  6.8  0.42  3.33  3.05 256 1014.7  18.1  20.2 999.0 99.0 99.00
2017 09 03 12 50 325  6.3  7.3  0.42  3.13  3.03 280 1014.7  18.6  20.2 999.0 99.0 99.00
2017 09 03 13 50 326  6.5  7.6  0.46  3.33  3.12 309 1015.2  18.5  20.3 999.0 99.0 99.00
2017 09 03 14 50 331  5.1  6.1  0.61  3.85  3.37 331 1015.5  18.8  20.3 999.0 99.0 99.00
2017 09 03 15 50 309  3.8  4.5  0.55  3.85  3.43 318 1015.6  19.0  20.5 999.0 99.0 99.00
2017 09 03 16 50 299  2.7  3.3  0.45  3.57  3.34 314 1015.9  19.3  20.7 999.0 99.0 99.00
2017 09 03 17 50 284  4.0  4.7  0.36  3.70  3.18 337 1016.0  19.4  20.9 999.0 99.0 99.00
2017 09 03 18 50 244  3.3  4.0  0.32  3.45  3.11 308 1015.7  20.0  21.0 999.0 99.0 99.00
2017 09 03 19 50 208  3.1  3.6  0.27  3.23  3.04 289 1015.2  20.6  21.0 999.0 99.0 99.00
2017 09 03 20 50 193  4.5  5.0  0.24 99.00  3.03 999 1014.8  20.9  21.1 999.0 99.0 99.00
2017 09 03 21 50 201  6.0  7.1  0.23 99.00  2.86 999 1014.3  21.2  21.1 999.0 99.0 99.00
2017 09 03 22 50 203  6.1  7.1  0.34  2.74  2.63 157 1014.2  21.4  20.9 999.0 99.0 99.00
2017 09 03 23 50 202  5.8  6.9  0.40  2.94  2.86 160 1013.8  21.6  20.8 999.0 99.0 99.00
2017 09 04 00 50 202  5.3  6.2  0.41  3.33  3.07 159 1013.4  21.5  20.7 999.0 99.0 99.00
2017 09 04 01 50 216  6.5  7.6  0.42  3.45  3.14 161 1013.3  21.7  20.6 999.0 99.0 99.00
2017 09 04 02 50 228  7.2  8.2  0.45  3.33  3.10 168 1012.9  22.0  20.5 999.0 99.0 99.00
2017 09 04 03 50 234  6.8  8.0  0.50  3.57  3.19 168 1012.4  22.0  20.4 999.0 99.0 99.00
2017 09 04 04 50 237  8.3  9.7  0.63  3.57  3.33 170 1011.3  22.1  20.4 999.0 99.0 99.00
2017 09 04 05 50 235  9.0 10.3  0.77  4.00  3.47 181 1010.7  22.0  20.3 999.0 99.0 99.00
2017 09 04 06 50 230  9.3 10.8  0.79  4.17  3.55 175 1010.0  22.0  20.3 999.0 99.0 99.00
2017 09 04 07 50 237  9.6 11.9  0.91  4.17  3.68 177 1009.5  22.1  20.3 999.0 99.0 99.00
2017 09 04 08 50 228  9.2 10.8  0.93  4.55  3.73 174 1008.8  21.7  20.4 999.0 99.0 99.00
2017 09 04 09 50 218 10.7 12.7  0.94  4.17  3.67 176 1007.6  21.9  20.4 999.0 99.0 99.00
2017 09 04 10 50 242  9.5 10.9  1.21  4.55  3.95 175 1007.9  21.6  20.4 999.0 99.0 99.00
2017 09 04 11 50 242 10.4 12.9  1.13  4.76  3.88 179 1007.1  21.8  20.4 999.0 99.0 99.00
2017 09 04 12 50 246 11.8 13.4  1.35  5.26  4.16 168 1006.2  21.8  20.4 999.0 99.0 99.00
2017 09 04 13 50 255  9.2 11.8  1.49  5.56  4.33 173 1005.7  21.6  20.3 999.0 99.0 99.00
2017 09 04 14 50 254 10.0 11.9  1.52  5.26  4.46 181 1005.3  21.5  20.2 999.0 99.0 99.00
2017 09 04 15 50 233  6.9  7.9  1.51  5.56  4.68 185 1004.8  21.3  20.1 999.0 99.0 99.00
2017 09 04 16 50 243  4.6  5.2  1.13  5.88  4.50 160 1004.9  21.2  20.1 999.0 99.0 99.00
2017 09 04 17 50 266  3.8  4.6  1.06  5.88  4.58 182 1004.7  21.4  20.1 999.0 99.0 99.00
2017 09 04 18 50 326  9.1 11.1  1.04  5.88  4.34 215 1005.3  19.6  20.1 999.0 99.0 99.00
2017 09 04 19 50 313  6.3  7.4  1.00  5.56  4.21 219 1005.8  20.4  20.0 999.0 99.0 99.00
2017 09 04 20 50   4  7.2  8.4  0.87  5.26  3.89 209 1006.4  19.4  20.0 999.0 99.0 99.00
2017 09 04 21 50  10  5.5  6.4  0.72  3.85  3.66 298 1006.7  19.3  20.2 999.0 99.0 99.00
2017 09 04 22 50   8  4.3  4.9  0.74  4.55  3.84 302 1006.9  19.3  20.2 999.0 99.0 99.00
2017 09 04 23 50 350  4.1  4.8  0.57  4.35  3.70 307 1006.8  19.3  20.1 999.0 99.0 99.00
2017 09 05 00 50 322  3.4  4.4  0.48  3.85  3.51 338 1007.8  19.4  20.0 999.0 99.0 99.00
2017 09 05 01 50 284  2.9  3.5  0.46  4.00  3.48 323 1008.0  19.5  20.1 999.0 99.0 99.00
2017 09 05 02 50 303  5.7  6.7  0.47  4.17  3.64  12 1008.0  20.1  20.2 999.0 99.0 99.00
2017 09 05 03 50 297  5.2  6.6  0.54  4.55  3.81  19 1008.1  20.2  20.2 999.0 99.0 99.00
2017 09 05 04 50 295  7.8  8.8  0.53  5.56  3.62  23 1008.0  19.8  20.2 999.0 99.0 99.00
2017 09 05 05 50 306  8.1  9.6  0.62  4.76  3.38  19 1007.5  19.5  20.2 999.0 99.0 99.00
2017 09 05 06 50 340 11.2 13.1  0.89  3.33  3.39 330 1007.2  18.1  20.1 999.0 99.0 99.00
2017 09 05 07 50 348 11.5 13.8  1.25  4.55  3.93 358 1008.4  16.8  19.9 999.0 99.0 99.00
2017 09 05 08 50 336  9.3 11.4  1.45  5.26  4.12 353 1008.8  16.4  19.9 999.0 99.0 99.00
2017 09 05 09 50 322  8.7 10.4  1.37  5.00  4.16   1 1009.2  15.9  19.8 999.0 99.0 99.00
2017 09 05 10 50 320  9.0 11.0  1.43  5.00  4.23 358 1009.3  15.6  19.7 999.0 99.0 99.00
2017 09 05 11 50 325  8.7 10.4  1.27  5.00  4.14 351 1009.8  15.0  19.7 999.0 99.0 99.00
2017 09 05 12 50 317  8.4 10.4  1.20  5.56  4.28  11 1010.1  14.7  19.9 999.0 99.0 99.00
2017 09 05 13 50 319  8.2 10.5  1.17  5.26  4.27   8 1010.3  15.1  19.9 999.0 99.0 99.00
2017 09 05 14 50 315  8.4 10.2  1.21  4.76  4.36 345 1010.5  14.9  19.9 999.0 99.0 99.00
2017 09 05 15 50 317  8.0 10.6  1.17  5.56  4.35 358 1010.9  15.1  19.9 999.0 99.0 99.00
2017 09 05 16 50 317  8.4 10.0  1.29  5.88  4.53   3 1010.9  15.3  19.8 999.0 99.0 99.00
2017 09 05 17 50 320  7.9  9.3  1.39  5.56  4.66 347 1011.1  15.9  19.8 999.0 99.0 99.00
2017 09 05 18 50 328  8.3 10.9  1.22  5.26  4.45 346 1011.2  16.5  19.8 999.0 99.0 99.00
