date,depth_ft,temperature_c,station_id,station_name,lake_name,creel_year,in_creel_window
2009-05-05,0.0,8.8,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2009-05-05,3.0,8.7,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2009-07-21,0.0,19.87,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2009-07-21,3.0,19.9,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2009-08-17,0.0,23.8,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2009-08-17,3.0,23.63,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2009-09-21,0.0,21.6,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2009-09-21,3.0,21.5,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2010-04-09,0.0,7.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2010-04-09,3.0,6.7,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2010-07-14,0.0,23.73,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2010-07-14,3.0,23.77,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2010-09-11,0.0,17.93,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2010-09-11,3.0,17.93,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2011-05-19,0.0,12.6,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2011-05-19,3.0,12.2,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2011-07-18,0.0,24.5,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2011-07-18,3.0,24.23,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2011-08-15,0.0,23.77,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2011-08-15,3.0,23.73,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2011-09-16,1.0,18.37,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
